SIRET,SIREN,DEPARTEMENT,NOM_COMMUNE,INSEE,CODE_COMMUNE,POP_2022,FRAIS_REPRESENTATION,EUR_PAR_HAB,COUL_POL,LATITUDE,LONGITUDE,TOTAL_CHARGES,CHARGES_PERSONNEL,ACHATS_SERVICES,CHARGES_FINANCIERES,CHARGES_EXCEPT,AUTRES_CHARGES_GESTION,RATIO_FRAIS_REP
21880363300013,218803633,88,PUNEROT,363,88363,149,33.0,0.22,Non classé,48.4769780957,5.81474360261,171692.37,30775.65,104295.66,0.0,0.0,33926.98,0.0192
21880369000013,218803690,88,RAMONCHAMP,369,88369,1817,49.2,0.03,Non classé,47.8957257819,6.74118658301,2533958.53,1233382.73,682674.41,12723.41,98879.24,342918.05,0.0019
21880385600010,218803856,88,REMONCOURT,385,88385,568,132.0,0.23,Non classé,48.2238896694,6.05370778613,632922.08,241927.7,193282.28,14765.98,349.0,99480.15,0.0209
21880393000013,218803930,88,ROLLAINVILLE,393,88393,#N/D,928.24,0.0,Non classé,48.3554764576,5.74054741265,187453.91,6417.09,82619.11,5595.7,1328.56,59171.44,0.4952
21880398900019,218803989,88,LES ROUGES-EAUX,398,88398,79,99.0,1.25,Non classé,48.2654557112,6.82103671225,75033.58,12523.7,22581.39,2071.66,0.0,29950.24,0.1319
21880408600013,218804086,88,RUPT-SUR-MOSELLE,408,88408,3458,39.6,0.01,Centre,47.933079987,6.6637417919,4532475.97,1529947.65,1524780.65,25196.5,309860.89,597475.71,0.0009
21880419300017,218804193,88,SAINT-JEAN-D'ORMONT,419,88419,128,95.0,0.74,Non classé,48.3294969817,6.98858773472,126699.35,45363.11,35476.55,360.0,0.0,42299.57,0.075
21880468000013,218804680,88,LE THILLOT,468,88468,3198,1097.04,0.34,,47.8795029889,6.76927057164,6828703.1,2719889.08,2253817.09,34251.12,337619.02,954758.46,0.0161
21880473000016,218804730,88,TIGNECOURT,473,88473,82,959.0,11.7,Non classé,48.0453029268,5.89454897704,84517.16,25583.95,30976.77,228.63,0.0,19275.23,1.1347
21880474800018,218804748,88,TILLEUX,474,88474,71,53.0,0.75,Non classé,48.300687852,5.73148018927,43064.22,6921.23,15041.08,1254.57,0.0,16860.51,0.1231
21890025600015,218900256,89,AVALLON,25,89025,6346,113.2,0.02,,47.4824789933,3.91585953972,13094270.68,5365111.26,3404501.73,451143.11,1006003.36,2027871.4,0.0009
21890124700013,218901247,89,COURLON SUR YONNE,124,89124,1191,1000.0,0.84,Non classé,48.3449808142,3.17786966598,1144603.38,328161.84,370747.99,19899.48,175458.23,199976.71,0.0874
21890195700017,218901957,89,GRON,195,89195,1260,672.57,0.53,Non classé,48.1527042067,3.25754411225,3160691.84,2045030.94,632292.74,46699.33,29549.87,227353.66,0.0213
21890206200015,218902062,89,JOIGNY,206,89206,9055,15960.0,1.76,Gauche,48.0088550804,3.40980180815,17965946.63,6019733.87,5008317.45,416239.91,106913.14,4205011.98,0.0888
21890253400013,218902534,89,MERRY SUR YONNE,253,89253,189,1200.0,6.35,Non classé,47.5617133971,3.63656103822,228287.16,94215.97,94685.45,0.0,0.0,37678.1,0.5257
21890348200014,218903482,89,SAINT JULIEN DU SAULT,348,89348,2202,1000.0,0.45,Non classé,48.0341276746,3.27521431804,3426780.19,1236398.71,1204505.23,7895.18,15819.47,777291.93,0.0292
21900007200013,219000072,90,BANVILLARS,7,90007,290,752.45,2.59,Non classé,47.590801025,6.81387082116,150617.35,56414.0,36266.91,3134.79,0.0,51018.55,0.4996
21900017100013,219000171,90,BOUROGNE,17,90017,1737,1459.2,0.84,Non classé,47.5644650637,6.90576475767,1411505.29,585106.83,648737.82,13658.39,0.0,131458.04,0.1034
21900026200010,219000262,90,CHEVREMONT,26,90026,1566,52.48,0.03,Non classé,47.6278946489,6.92965534221,1208714.8,512760.17,575560.38,0.0,96.05,98226.26,0.0043
21900033800174,219000338,90,DELLE,33,90033,5677,1608.85,0.28,Gauche,47.5085668053,6.99653850498,6023824.42,3007287.34,1447817.78,71343.11,22313.3,1124808.9,0.0267
20008294900013,200082949,91,LE MEREVILLOIS,390,91390,3420,85.8,0.03,Non classé,48.3183780776,2.07369929257,3759946.02,1482980.4,1283717.87,54210.96,1182.26,871764.14,0.0023
20008352500010,200083525,91,EVRY-COURCOURONNES,228,91228,66700,20000.0,0.3,Courants politiques divers,48.6294831659,2.44008244492,116458805.85,61128076.87,36608233.7,4272511.49,1435739.5,6754179.42,0.0172
21910044300064,219100443,91,BALLAINVILLIERS,44,91044,4838,778.82,0.16,Droite,48.6713240802,2.28913874502,6537393.99,3516739.32,1848657.7,142384.62,20310.66,416380.04,0.0119
21910097100015,219100971,91,BOUSSY-SAINT-ANTOINE,97,91097,7986,1223.25,0.15,Gauche,48.6895309069,2.53381915314,10040840.24,5693687.24,2878565.9,86245.07,5236.64,464017.36,0.0122
21910122700011,219101227,91,BURES-SUR-YVETTE,122,91122,9481,44.4,0.0,Courants politiques divers,48.6929979919,2.15838686116,13379545.09,7482270.76,3822296.2,90535.35,340.97,863809.87,0.0003
21910132600011,219101326,91,CHAMARANDE,132,91132,1104,95.0,0.09,,48.5167739657,2.21800082924,651701.25,253236.22,268328.2,28534.87,0.0,97567.16,0.0146
21910136700015,219101367,91,CHAMPLAN,136,91136,2606,2500.0,0.96,Non classé,48.7083599746,2.27815398132,5620267.9,3017435.12,1780259.56,84004.11,32496.5,551251.25,0.0445
21910200100019,219102001,91,DOURDAN,200,91200,11068,4270.7,0.39,Centre,48.5359351532,1.99430156785,14552510.14,7759776.32,4572400.86,192894.79,26148.71,1194409.88,0.0293
21910201900011,219102019,91,DRAVEIL,201,91201,29824,2186.87,0.07,,48.6778413772,2.42197801862,37639651.6,22641606.56,8082368.37,419802.75,2398556.55,2388308.58,0.0058
21910226600018,219102266,91,ETRECHY,226,91226,6926,38.0,0.01,Courants politiques divers,48.4924832389,2.17928848122,4519099.33,2212208.74,1394814.36,70362.54,0.0,418837.42,0.0008
21910243100018,219102431,91,FONTENAY-LES-BRIIS,243,91243,2322,25.23,0.01,Non classé,48.6107631779,2.16460955805,1920695.66,991006.53,735279.08,13328.42,2550.0,140138.51,0.0013
21910286000018,219102860,91,GRIGNY,286,91286,26500,374.58,0.01,Gauche,48.6568896116,2.38789647858,58848185.11,35379776.4,13282311.09,784977.39,292559.05,6421335.56,0.0006
21910292800039,219102928,91,GUIBEVILLE,292,91292,929,2664.25,2.87,Non classé,48.5671878264,2.27170202676,943041.76,475746.45,397110.53,3526.0,314.78,58687.1,0.2825
21910340500128,219103405,91,LISSES,340,91340,7295,2555.3,0.35,,48.5966688856,2.42469094606,14602516.84,9095774.27,3649308.62,5757.05,2286.74,582455.11,0.0175
21910347000015,219103470,91,LONGPONT-SUR-ORGE,347,91347,6456,381.2,0.06,Gauche,48.6404556934,2.28647061043,8523017.68,5373229.29,1942615.35,169127.86,28454.92,377901.26,0.0045
21910377700013,219103777,91,MASSY,377,91377,50597,419.2,0.01,Centre,48.7277896426,2.27513131903,98063030.65,48291597.65,27740733.73,3420135.43,620115.67,12192304.51,0.0004
21910468400010,219104684,91,ORMOY,468,91468,2896,536.0,0.19,Non classé,48.5732357153,2.45777798707,2272783.07,1251846.04,754979.88,115269.05,1021.74,106556.63,0.0236
21910494000016,219104940,91,LE PLESSIS-PATE,494,91494,4107,1352.0,0.33,Gauche,48.6071065715,2.3415354355,6729802.07,4047764.28,1818961.52,44077.9,1700.82,295814.54,0.0201
21910525100017,219105251,91,ROINVILLE-SOUS-DOURDAN,525,91525,1314,995.14,0.76,Non classé,48.5170698274,2.05333144451,1107900.48,566391.36,398828.12,5416.0,400.0,109735.98,0.0898
21910534300012,219105343,91,SACLAY,534,91534,4380,4176.64,0.95,Courants politiques divers,48.7354339366,2.1663021309,8876052.41,4615373.16,2928721.58,110851.75,10713.12,607173.47,0.0471
21910570700018,219105707,91,SAINT-MICHEL-SUR-ORGE,570,91570,21536,3500.0,0.16,Droite,48.6320496004,2.31170277845,28132687.88,16734673.73,7390041.58,99851.27,14648.48,2160295.56,0.0124
21910573100133,219105731,91,SAINT-PIERRE-DU-PERRAY,573,91573,12071,2563.21,0.21,Courants politiques divers,48.6058282604,2.51614926696,16878388.71,7688452.68,5088644.64,108473.44,1518209.1,1383318.08,0.0152
21910577200012,219105772,91,SAINTRY-SUR-SEINE,577,91577,5853,1492.4,0.25,#N/D,48.5930107359,2.4941919266,6089104.67,3320818.1,1440548.75,46005.3,84.0,450533.25,0.0245
21910587100012,219105871,91,SAULX-LES-CHARTREUX,587,91587,6611,53.4,0.01,Droite,48.6850264714,2.26634749221,9146307.31,5387847.29,2542525.75,257783.7,1072.77,450044.22,0.0006
21910645700019,219106457,91,VERRIERES-LE-BUISSON,645,91645,14772,1153.9,0.08,Droite,48.75044312,2.25171297214,23169209.13,14141663.86,6372841.3,363677.56,223.68,1543005.8,0.005
21910648100019,219106481,91,VERT-LE-GRAND,648,91648,2348,112.8,0.05,Non classé,48.583559319,2.36719516135,4019573.79,1630037.31,1353046.75,20268.38,4022.0,269614.83,0.0028
21910657200015,219106572,91,VIGNEUX-SUR-SEINE,657,91657,31233,6093.97,0.2,Droite,48.7037445355,2.42793203784,40488171.59,26477682.68,9527663.68,488368.73,26806.78,2815100.96,0.0151
21910659800010,219106598,91,VILLABE,659,91659,5654,3500.0,0.62,Courants politiques divers,48.5857767602,2.45200288236,8146138.42,4245228.9,2618748.73,64326.45,16283.8,581563.67,0.043
21910691100015,219106911,91,YERRES,691,91691,28349,10000.0,0.35,Courants politiques divers,48.7157210712,2.49273020271,37800972.92,20001550.1,11981365.69,534209.16,295800.0,2851208.97,0.0265
21910692900017,219106929,91,LES ULIS,692,91692,25633,1774.5,0.07,Gauche,48.680321482,2.18518955,44613550.53,29012167.85,9430038.12,318074.8,268906.98,2284081.22,0.004
21920004500017,219200045,92,ASNIERES-SUR-SEINE,4,92004,91457,2208.22,0.02,Droite,48.9153530123,2.2880384663,130646063.8,60336601.06,37851344.5,5019963.5,1464247.25,9535245.16,0.0017
21920007800216,219200078,92,BAGNEUX,7,92007,43647,8127.96,0.19,Gauche,48.7983229866,2.30989995212,89886292.07,44178566.13,19327896.32,1789523.67,1897006.61,16450758.5,0.009
21920012800011,219200128,92,BOULOGNE-BILLANCOURT,12,92012,120205,4377.13,0.04,Droite,48.8365843138,2.23913599058,235525205.22,95364580.32,40866539.19,2453726.84,109257.05,75796322.72,0.0019
21920019300015,219200193,92,CHATENAY-MALABRY,19,92019,35490,2792.79,0.08,,48.7681690197,2.26282598525,63262122.25,27579574.29,12526056.61,3064222.01,1213.82,17064166.58,0.0044
21920020100016,219200201,92,CHATILLON,20,92020,36224,2412.5,0.07,Gauche,48.8034091756,2.28799131883,67505852.77,38441106.67,13840083.14,2572784.41,29801.9,8630841.72,0.0036
21920023500014,219200235,92,CLAMART,23,92023,56882,1746.79,0.03,Droite,48.7964306792,2.25474652922,99400865.0,46856817.18,18053283.68,4445617.72,90478.66,22667343.15,0.0018
21920024300018,219200243,92,CLICHY,24,92024,65102,3773.0,0.06,Droite,48.9035359139,2.30575230452,153508940.23,68471752.77,32758150.45,2985211.47,17436006.09,21261714.48,0.0025
21920033400015,219200334,92,GARCHES,33,92033,17705,7000.0,0.4,Droite,48.8450113548,2.18665007789,32709519.5,18429844.97,7143479.33,120153.8,139979.02,5183799.27,0.0214
21920036700015,219200367,92,GENNEVILLIERS,36,92036,50874,4500.0,0.09,Gauche,48.9345190548,2.29384987973,158147359.68,87834971.08,40582881.46,1971399.39,3219395.16,14490881.94,0.0028
21920044100018,219200441,92,LEVALLOIS-PERRET,44,92044,68412,5775.6,0.08,Droite,48.895071672,2.28688268127,170364526.07,80621349.78,42942336.52,8373402.9,7890607.84,18355511.32,0.0034
21920048200012,219200482,92,MEUDON,48,92048,46722,4129.45,0.09,Centre,48.8037275796,2.22696287829,86440786.23,33044966.69,23450521.55,317714.64,395.01,24965647.92,0.0048
21920063100014,219200631,92,RUEIL-MALMAISON,63,92063,80842,9000.0,0.11,Droite,48.8691897371,2.1773406315,185896200.44,82815032.13,42163395.51,5687673.22,2868703.09,41366946.1,0.0048
21920072200011,219200722,92,SEVRES,72,92072,22782,4721.9,0.21,Centre,48.821476509,2.21052297438,39432283.48,16643205.08,9651127.12,145107.14,31850.53,10901887.88,0.012
21920073000014,219200730,92,SURESNES,73,92073,48932,1725.19,0.04,Droite,48.8698479132,2.21965517625,111034405.88,49472780.89,26586165.57,1168601.33,12335.89,24698377.9,0.0016
21920075500011,219200755,92,VANVES,75,92075,28507,3498.44,0.12,Centre,48.8215227089,2.28739490768,49877320.74,25363469.92,9412855.84,501442.25,1323504.02,10184722.75,0.007
21920077100018,219200771,92,VILLE-D'AVRAY,77,92077,10871,1142.5,0.11,Droite,48.8215895592,2.17761311514,17091010.01,7074831.88,3870888.66,232932.33,0.0,5175905.92,0.0067
21930001900011,219300019,93,AUBERVILLIERS,1,93001,89489,4266.59,0.05,Centre,48.9121722626,2.38445513768,174717468.98,83745845.71,35285660.45,4068854.26,4607567.14,35012514.06,0.0024
21930006800018,219300068,93,BAGNOLET,6,93006,41776,5000.0,0.12,Gauche,48.8690836308,2.42274096688,85528802.67,44235082.52,12980715.51,4473287.05,125479.86,19538130.42,0.0058
21930014200011,219300142,93,CLICHY-SOUS-BOIS,14,93014,29551,12451.72,0.42,Gauche,48.9076285106,2.5462022266,62562731.9,29601157.23,19573612.98,765557.42,17653.76,7685444.8,0.0199
21930027400012,219300274,93,LA COURNEUVE,27,93027,47086,7500.0,0.16,Gauche,48.9322569546,2.39978064801,99496261.35,47943930.81,17921398.56,2348765.29,4270242.63,21511968.9,0.0075
21930029000018,219300290,93,DRANCY,29,93029,71312,1204.5,0.02,Centre,48.9234246259,2.44492688692,131559617.68,64279080.0,31317186.87,3150851.51,6339514.08,11630236.53,0.0009
21930031600011,219300316,93,EPINAY-SUR-SEINE,31,93031,53564,0.0,0.0,Droite,48.9550132062,2.31453043231,91712283.08,38748390.43,13839185.17,707595.36,1171427.89,30522771.86,0.0
21930032400015,219300324,93,GAGNY,32,93032,40790,3000.0,0.07,Droite,48.8820763119,2.5449484757,51561177.22,27840690.68,12939563.62,222142.33,9425.83,5836010.63,0.0058
21930039900017,219300399,93,L'ILE-SAINT-DENIS,39,93039,8682,5000.0,0.58,Gauche,48.9395693769,2.32545252764,17655007.58,8003363.68,4575254.23,221621.02,901738.28,3202217.77,0.0283
21930045600015,219300456,93,LES LILAS,45,93045,23262,270.0,0.01,Gauche,48.8819208939,2.419667821,50461182.4,23153411.17,8881580.35,726216.75,2414591.6,10881960.87,0.0005
21930046400019,219300464,93,LIVRY-GARGAN,46,93046,46507,761.68,0.02,Droite,48.9197633213,2.53486592332,69103091.91,41087516.45,16128413.56,850912.8,47060.08,6233377.94,0.0011
21930047200194,219300472,93,MONTFERMEIL,47,93047,28257,13000.0,0.46,Droite,48.8982616679,2.56714354796,44777969.98,23263903.19,11688366.85,558413.74,30271.86,5563153.46,0.029
21930053000017,219300530,93,NOISY-LE-SEC,53,93053,45915,272.69,0.01,Gauche,48.891322463,2.45913647372,82118528.08,38888277.76,16810734.01,2839579.67,117104.78,19673666.78,0.0003
21930055500014,219300555,93,PANTIN,55,93055,60954,6840.0,0.11,Gauche,48.8983093876,2.40872147475,142990405.45,68833583.07,26883241.71,2155409.29,486988.57,33654043.61,0.0048
21930059700016,219300597,93,PIERREFITTE-SUR-SEINE,59,93059,#N/D,4999.58,0.0,Gauche,48.9609833355,2.36328125445,51438484.43,29241344.65,7622437.2,1253733.83,39567.51,11157613.69,0.0097
21930061300011,219300613,93,LE PRE-SAINT-GERVAIS,61,93061,16733,5158.76,0.31,Gauche,48.8846734877,2.40542232961,30917998.76,13176625.45,8551938.0,235646.92,9751.75,6949006.13,0.0167
21930064700019,219300647,93,ROSNY-SOUS-BOIS,64,93064,45947,7000.0,0.15,Droite,48.8745763768,2.4863404591,82943834.96,43077894.65,22851690.85,2237131.02,1495209.52,8352774.03,0.0084
21930066200018,219300662,93,SAINT-DENIS,66,93066,148907,931.0,0.01,Gauche,48.9295650455,2.3592429975,240671393.97,125977943.0,39450292.64,4269778.49,1382150.94,57003963.16,0.0004
21930070400018,219300704,93,SAINT-OUEN-SUR-SEINE,70,93070,53041,4352.05,0.08,Gauche,48.909806575,2.33257042205,152176364.03,64975058.76,28230393.47,4096142.65,6792087.88,33921196.99,0.0029
21930074600019,219300746,93,VAUJOURS,74,93074,7743,2589.71,0.33,Droite,48.9324772605,2.5810025704,14122528.52,8089764.65,3693173.87,147572.84,7257.07,1032856.01,0.0183
21930077900200,219300779,93,VILLEMOMBLE,77,93077,29973,2788.53,0.09,Droite,48.8848370021,2.50893406035,43464914.9,24594406.32,10149079.1,0.0,257300.09,4995264.93,0.0064
21940002500017,219400025,94,ALFORTVILLE,2,94002,45569,7200.0,0.16,Gauche,48.7960843864,2.42124593241,86714964.55,31576457.77,22260457.64,1121746.1,840675.79,23203827.6,0.0083
21940004100014,219400041,94,BOISSY-SAINT-LEGER,4,94004,17335,2240.96,0.13,Gauche,48.7470359922,2.52528049019,31497575.14,14249236.99,5139445.08,247119.66,2822242.65,7076989.44,0.0071
21940011600014,219400116,94,BONNEUIL-SUR-MARNE,11,94011,18340,9148.75,0.5,,48.7733620104,2.48799310463,51402661.7,25519755.44,11854524.68,1409657.32,866006.74,7389727.02,0.0178
21940016500011,219400165,94,CACHAN,16,94016,30526,3000.0,0.1,Gauche,48.7916121646,2.33153313164,57775370.73,28487845.56,10989182.48,1394270.58,1231038.2,12450067.89,0.0052
21940018100018,219400181,94,CHARENTON-LE-PONT,18,94018,28756,9999.96,0.35,Droite,48.8228084978,2.40760915477,64946761.58,31163128.64,14803110.16,111724.35,20357.56,16722080.01,0.0154
21940019900184,219400199,94,CHENNEVIERES-SUR-MARNE,19,94019,18295,4071.97,0.22,Droite,48.7976502878,2.54157630073,31638848.53,11908769.07,6802019.1,961676.39,33627.18,10665219.24,0.0129
21940021500014,219400215,94,CHEVILLY-LARUE,21,94021,19813,2861.9,0.14,Gauche,48.766848001,2.35306611234,43432086.91,26201446.03,8350289.65,929405.79,55716.34,4214224.36,0.0066
21940022300018,219400223,94,CHOISY-LE-ROI,22,94022,46122,3000.0,0.07,Droite,48.764315118,2.41742518222,76671814.55,42462997.02,17918740.34,637983.84,946982.0,9511513.08,0.0039
21940033000011,219400330,94,FONTENAY-SOUS-BOIS,33,94033,52646,5132.09,0.1,Gauche,48.8511046382,2.47395409774,118758214.06,67296175.63,21579092.58,3185878.86,12373561.66,8245187.25,0.0043
21940037100015,219400371,94,GENTILLY,37,94037,18883,1040.39,0.06,,48.8132044389,2.34420659702,46015146.5,22509884.92,6362280.04,636334.05,258568.64,13386733.71,0.0023
21940041300015,219400413,94,IVRY-SUR-SEINE,41,94041,64526,13700.0,0.21,Gauche,48.8128063812,2.38778023612,170276465.27,88464432.02,28790919.96,2595971.67,4217907.88,33006533.02,0.008
21940052000017,219400520,94,NOGENT-SUR-MARNE,52,94052,32998,5363.29,0.16,Droite,48.8366634713,2.48166741533,60109165.94,24037302.59,12563415.43,505932.45,1829051.68,17754851.85,0.0089
21940053800076,219400538,94,NOISEAU,53,94053,4619,82.8,0.02,Droite,48.774315467,2.55542375351,7276790.09,2959868.03,1590723.0,109864.27,111504.0,1890180.24,0.0011
21940054600269,219400546,94,ORLY,54,94054,24488,0.0,0.0,,48.7429320073,2.39468296999,59173330.97,33444275.88,15470631.84,798849.45,243160.01,5713354.13,0.0
21940056100011,219400561,94,PERIGNY-SUR-YERRES,56,94056,2744,1665.5,0.61,Non classé,48.6968359635,2.56167940426,3230893.53,1532099.15,831843.09,31946.46,0.0,782018.89,0.0515
21940058700016,219400587,94,LE PERREUX-SUR-MARNE,58,94058,34654,1475.28,0.04,Droite,48.8423952383,2.50406848573,53435130.09,24011559.15,12935916.24,600933.41,108166.35,11655829.14,0.0028
21940059500019,219400595,94,LE PLESSIS-TREVISE,59,94059,21096,460.9,0.02,Centre,48.8060154583,2.57619846918,28474059.56,11812742.86,5720104.67,754222.53,98943.04,8521305.29,0.0016
21940065200067,219400652,94,RUNGIS,65,94065,5669,548.0,0.1,Droite,48.7494821504,2.35281832827,28900718.19,14215515.87,8320734.83,0.0,18988.43,3970043.05,0.0019
21940067800013,219400678,94,SAINT-MANDE,67,94067,21223,3369.9,0.16,Droite,48.842440243,2.4192191088,40582693.9,18868559.88,14768997.12,430310.07,194795.04,3220987.92,0.0083
21940071000014,219400710,94,SUCY-EN-BRIE,71,94071,27593,3468.49,0.13,#N/D,48.7656456593,2.5330560803,50925824.38,20442270.0,12481927.45,1278540.81,623046.44,13672714.24,0.0068
21940074400013,219400744,94,VALENTON,74,94074,14453,3635.28,0.25,Centre,48.752872402,2.46129479573,31327760.22,18016448.45,6106471.06,644203.74,12243.68,3346843.4,0.0116
21940076900010,219400769,94,VILLEJUIF,76,94076,58142,4004.58,0.07,Gauche,48.7928547268,2.36006103249,107476953.44,56928426.39,21398121.19,2135713.61,98429.59,19515705.83,0.0037
21940080100011,219400801,94,VINCENNES,80,94080,48368,6000.0,0.12,Centre,48.8473732045,2.43798650741,81134310.64,33882058.01,23417364.87,2285119.02,1242424.32,12027583.75,0.0074
21940081900575,219400819,94,VITRY-SUR-SEINE,81,94081,95282,16149.9,0.17,,48.7882828307,2.39412680533,216202207.13,107406483.72,47774536.84,4679500.56,57762.23,45224531.79,0.0075
21950052700011,219500527,95,BEAUMONT-SUR-OISE,52,95052,9931,616.52,0.06,Gauche,49.1400981058,2.30021267239,13298372.85,6690343.69,4186309.05,128311.25,108.98,1338642.91,0.0046
21950120200010,219501202,95,BUTRY-SUR-OISE,120,95120,2242,288.94,0.13,Non classé,49.083906326,2.19184448916,2176765.0,1251044.23,670253.88,15349.99,21336.92,162728.51,0.0133
21950149100019,219501491,95,CHAUMONTEL,149,95149,3340,56.0,0.02,Non classé,49.1289962967,2.43643330005,3110943.53,1354896.14,1361572.3,34768.32,25028.68,231422.35,0.0018
21950177200012,219501772,95,CORMEILLES-EN-VEXIN,177,95177,1294,700.0,0.54,Non classé,49.1134329307,2.01977916637,1109396.35,528381.14,355198.77,6472.81,0.0,182734.81,0.0631
21950183000018,219501830,95,COURDIMANCHE,183,95183,7111,3000.0,0.42,,49.040676793,1.9994435918,8046358.28,5020197.9,2011122.23,31129.27,15986.39,603212.94,0.0373
21950199600017,219501996,95,DOMONT,199,95199,16075,3754.75,0.23,Droite,49.0296655684,2.32290103729,17469376.15,9622927.91,4843329.98,328993.03,541158.24,1254331.71,0.0215
